period,wallet_name,wallet_address,wallet_avatar,account_name,win,loss,pnl_usd,pnl_sol,telegram,twitter
30,decu,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,https://cdn.kolscan.io/profiles/4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9.png,4vw54B,53,110,"($9,538.6)",+53.53 Sol,https://t.me/DecusCalls,https://x.com/notdecu
30,el charto,CCUcjek5p6DLoH2YNtjizxYhAnStXAQAGVxhp1cYJF7w,https://cdn.kolscan.io/profiles/CCUcjek5p6DLoH2YNtjizxYhAnStXAQAGVxhp1cYJF7w.png,CCUcje,341,297,"($8,422.2)",+47.26 Sol,https://t.me/ChartoCartel,https://x.com/elchartox
30,Otta,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,https://cdn.kolscan.io/profiles/As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5.png,As7HjL,455,1085,"($8,344.1)",+46.83 Sol,https://t.me/ottabag,https://x.com/ottabag
30,Dan176,J2B5fnm2DAAUAGa4EaegwQFoYaN6B5FerGA5sjtQoaGM,https://cdn.kolscan.io/profiles/J2B5fnm2DAAUAGa4EaegwQFoYaN6B5FerGA5sjtQoaGM.png,J2B5fn,55,89,"($8,268.3)",+46.40 Sol,https://t.me/DansCall,https://x.com/176Dan
30,unprofitable,DYmsQudNqJyyDvq86XmzAvrU9T7xwfQEwh6gPQw9TPNF,https://cdn.kolscan.io/profiles/DYmsQudNqJyyDvq86XmzAvrU9T7xwfQEwh6gPQw9TPNF.png,DYmsQu,169,317,"($8,208.2)",+46.06 Sol,,https://x.com/exitliquid1ty
30,Value & Time,3nvC8cSrEBqFEXZjUpKfwZMPk7xYdqcnoxmFBjXiizVX,https://cdn.kolscan.io/profiles/3nvC8cSrEBqFEXZjUpKfwZMPk7xYdqcnoxmFBjXiizVX.png,3nvC8c,117,133,"($7,375.3)",+41.39 Sol,,https://x.com/valueandtime
30,Rektober,HCQb4Qrtk4qCfChDH8XvM5onymmCSmRj9bddV6QCPdRe,https://cdn.kolscan.io/profiles/HCQb4Qrtk4qCfChDH8XvM5onymmCSmRj9bddV6QCPdRe.png,HCQb4Q,11,10,"($6,434.8)",+36.11 Sol,https://t.me/RektNFA,https://x.com/rektober
30,shaka,4S8YBCt6hhi7Nr1NnKF6jF856LLN8JJFzD1a8nF5UuHA,https://cdn.kolscan.io/profiles/4S8YBCt6hhi7Nr1NnKF6jF856LLN8JJFzD1a8nF5UuHA.png,4S8YBC,205,610,"($5,310.0)",+29.80 Sol,https://t.me/shakasisland,https://x.com/solanashaka
30,Xelf,9Vk7pkBZ9KFJmzaPzNYjGedyz8qoKMQtnYyYi2AehNMT,https://cdn.kolscan.io/profiles/9Vk7pkBZ9KFJmzaPzNYjGedyz8qoKMQtnYyYi2AehNMT.png,9Vk7pk,47,33,"($5,153.3)",+28.92 Sol,https://t.me/xelfalpha,https://x.com/xelf_sol
30,Earl,F2SuErm4MviWJ2HzKXk2nuzBC6xe883CFWUDCPz6cyWm,https://cdn.kolscan.io/profiles/F2SuErm4MviWJ2HzKXk2nuzBC6xe883CFWUDCPz6cyWm.png,F2SuEr,496,879,"($4,517.3)",+25.35 Sol,,https://x.com/earlTrades
30,Letterbomb,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,https://cdn.kolscan.io/profiles/BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr.png,BtMBMP,1822,2457,"($4,313.1)",+24.20 Sol,,https://x.com/ihateoop
30,Trey,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs,https://cdn.kolscan.io/profiles/831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs.png,831yhv,383,624,"($4,237.5)",+23.78 Sol,https://t.me/treystele,https://x.com/treysocial
30,Phineas.SOL,7KqmgKkDrAfZhLG7w57gYdkYhyLYE7mVck5MjkYRHaSG,https://cdn.kolscan.io/profiles/7KqmgKkDrAfZhLG7w57gYdkYhyLYE7mVck5MjkYRHaSG.png,7KqmgK,37,31,"($3,273.9)",+18.37 Sol,https://t.me/PhineasCabal,https://x.com/Phineas_Sol
30,Betman,BoYHJoKntk3pjkaV8qFojEonSPWmWMfQocZTwDd1bcGG,https://cdn.kolscan.io/profiles/BoYHJoKntk3pjkaV8qFojEonSPWmWMfQocZTwDd1bcGG.png,BoYHJo,208,307,"($3,257.3)",+18.28 Sol,,https://x.com/ImTheBetman
30,0xWinged,HrCPnDvDgbpbFxKxer6Pw3qEcfAQQNNjb6aJNFWgTEng,https://cdn.kolscan.io/profiles/HrCPnDvDgbpbFxKxer6Pw3qEcfAQQNNjb6aJNFWgTEng.png,HrCPnD,58,81,"($2,586.7)",+14.52 Sol,,https://x.com/0xExorcized
30,Lyxe,HLv6yCEpgjQV9PcKsvJpem8ESyULTyh9HjHn9CtqSek1,https://cdn.kolscan.io/profiles/HLv6yCEpgjQV9PcKsvJpem8ESyULTyh9HjHn9CtqSek1.png,HLv6yC,11,7,"($2,347.7)",+13.17 Sol,https://t.me/+yFy-8j3uwBBjMzhl,https://x.com/cryptolyxe
30,Sully,Ebk5ATdfrCuKi27dHZaw5YYsfREEzvvU8xeBhMxQoex6,https://cdn.kolscan.io/profiles/Ebk5ATdfrCuKi27dHZaw5YYsfREEzvvU8xeBhMxQoex6.png,Ebk5AT,51,50,"($2,281.8)",+12.81 Sol,https://t.me/kitchenofsully,https://x.com/sullyfromDeets
30,Michi,8YYDiCbPd4nM8TxrQEVdPA4aG8jys8R7Z1kKsgPL4pwh,https://cdn.kolscan.io/profiles/8YYDiCbPd4nM8TxrQEVdPA4aG8jys8R7Z1kKsgPL4pwh.png,8YYDiC,25,48,"($1,820.9)",+10.22 Sol,,https://x.com/michibets
30,LilMoonLambo,7XwZnjto6bV1W8apxiETm9F6CHMDRRPLkG19ejy7t8dZ,https://cdn.kolscan.io/profiles/7XwZnjto6bV1W8apxiETm9F6CHMDRRPLkG19ejy7t8dZ.png,7XwZnj,34,56,"($1,717.3)",+9.64 Sol,,https://x.com/LilMoonLambo
30,Jalen,F72vY99ihQsYwqEDCfz7igKXA5me6vN2zqVsVUTpw6qL,https://cdn.kolscan.io/profiles/F72vY99ihQsYwqEDCfz7igKXA5me6vN2zqVsVUTpw6qL.png,F72vY9,13,26,($810.6),+4.55 Sol,,https://x.com/RipJalens
30,Exy,8hKZKqCgZWxnvRz1XAvmbuzCAfqo5xFjH17vM2J2HTe1,https://cdn.kolscan.io/profiles/8hKZKqCgZWxnvRz1XAvmbuzCAfqo5xFjH17vM2J2HTe1.png,8hKZKq,12,5,($507.0),+2.85 Sol,,https://x.com/eth_exy
30,BagCalls,4AHgEkTsGqY77qtde4UJn9yZCrbGcM7UM3vjT3qM4G5H,https://cdn.kolscan.io/profiles/4AHgEkTsGqY77qtde4UJn9yZCrbGcM7UM3vjT3qM4G5H.png,4AHgEk,15,45,($386.0),+2.17 Sol,https://t.me/bagcalls,https://x.com/BagCalls
30,Issa,2BU3NAzgRA2gg2MpzwwXpA8X4CCRaLgrf6TY1FKfJPX2,https://cdn.kolscan.io/profiles/2BU3NAzgRA2gg2MpzwwXpA8X4CCRaLgrf6TY1FKfJPX2.png,2BU3NA,0,0,($0.0),+0.00 Sol,https://t.me/issasthoughts,https://x.com/issathecooker
30,Bobby,DBmRHNbSsVX8F6NyVaaaiuGdwo1aYGawiy3jfNcvXYSC,https://cdn.kolscan.io/profiles/DBmRHNbSsVX8F6NyVaaaiuGdwo1aYGawiy3jfNcvXYSC.png,DBmRHN,0,0,($0.0),+0.00 Sol,,https://x.com/retardmode
30,CC2,B3beyovNKBo4wF1uFrfGfpVeyEHjFyJPmEBciz7kpnoS,https://cdn.kolscan.io/profiles/B3beyovNKBo4wF1uFrfGfpVeyEHjFyJPmEBciz7kpnoS.png,B3beyo,0,0,($0.0),+0.00 Sol,,https://x.com/CC2Ventures
30,ShockedJS,6m5sW6EAPAHncxnzapi1ZVJNRb9RZHQ3Bj7FD84X9rAF,https://cdn.kolscan.io/profiles/6m5sW6EAPAHncxnzapi1ZVJNRb9RZHQ3Bj7FD84X9rAF.png,6m5sW6,0,0,($0.0),+0.00 Sol,https://t.me/shockedjstrading,https://x.com/ShockedJS
30,Izzy,42nsEk51owYM3uciuRvFerqK77yhXZyjBLRgkDzJPV2g,https://cdn.kolscan.io/profiles/42nsEk51owYM3uciuRvFerqK77yhXZyjBLRgkDzJPV2g.png,42nsEk,0,0,($0.0),+0.00 Sol,https://t.me/izzyDegens,https://x.com/degenIzzy
30,Angi,AGnd5WTHMUbyK3kjjQPdQFM3TbWcuPTtkwBFWVUwiCLu,https://cdn.kolscan.io/profiles/AGnd5WTHMUbyK3kjjQPdQFM3TbWcuPTtkwBFWVUwiCLu.png,AGnd5W,0,0,($0.0),+0.00 Sol,https://t.me/angiscalls,https://x.com/angitradez
30,Rizz,BPWsae36tY6oFz7f5MjsfTGqzi3ttM1AsAtjMvUb91tT,https://cdn.kolscan.io/profiles/BPWsae36tY6oFz7f5MjsfTGqzi3ttM1AsAtjMvUb91tT.png,BPWsae,0,0,($0.0),+0.00 Sol,,https://x.com/sollrizz
30,Hustler,HUS9ErdrDqpqQePbmfgJUTnDTE6eZ8ES62a25RihSK9U,https://cdn.kolscan.io/profiles/HUS9ErdrDqpqQePbmfgJUTnDTE6eZ8ES62a25RihSK9U.png,HUS9Er,0,0,($0.0),+0.00 Sol,https://t.me/hustlersalpha,https://x.com/JoeVargas
30,Unipcs (aka 'Bonk Guy'),5M8ACGKEXG1ojKDTMH3sMqhTihTgHYMSsZc6W8i7QW3Y,https://cdn.kolscan.io/profiles/5M8ACGKEXG1ojKDTMH3sMqhTihTgHYMSsZc6W8i7QW3Y.png,5M8ACG,0,0,($0.0),+0.00 Sol,,https://x.com/theunipcs
30,Dave Portnoy,5rkPDK4JnVAumgzeV2Zu8vjggMTtHdDtrsd5o9dhGZHD,https://cdn.kolscan.io/profiles/5rkPDK4JnVAumgzeV2Zu8vjggMTtHdDtrsd5o9dhGZHD.png,5rkPDK,0,0,($0.0),+0.00 Sol,,https://x.com/stoolpresidente
30,Obijai,C4BWYccLsbeHgZzVupFZJGvJK2nQpn8em9WtzURH4gZW,https://cdn.kolscan.io/profiles/C4BWYccLsbeHgZzVupFZJGvJK2nQpn8em9WtzURH4gZW.png,C4BWYc,0,0,($0.0),+0.00 Sol,,https://x.com/Obijai
30,Levis,GwoFJFjUTUSWq2EwTz4P2Sznoq9XYLrf8t4q5kbTgZ1R,https://cdn.kolscan.io/profiles/GwoFJFjUTUSWq2EwTz4P2Sznoq9XYLrf8t4q5kbTgZ1R.png,GwoFJF,0,1,(-$34.4),-0.19 Sol,https://t.me/LevisAlpha,https://x.com/LevisNFT
30,Lucas,B7FDzJnb7DLYH1A37tKEFss1RRSz5C7MYgTRRMaWzBqa,https://cdn.kolscan.io/profiles/B7FDzJnb7DLYH1A37tKEFss1RRSz5C7MYgTRRMaWzBqa.png,B7FDzJ,0,5,(-$173.6),-0.97 Sol,https://t.me/frontruncalls,https://x.com/LockedInLucas
30,Meechie,831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1,https://cdn.kolscan.io/profiles/831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1.png,831qmk,105,125,(-$411.3),-2.31 Sol,https://t.co/zb0ZJIEhEm,https://x.com/973Meech
30,Bolivian,5AyJw1VNDgTho2chipbVmuGqTuX1fCvVkLneChQkQrw8,https://cdn.kolscan.io/profiles/5AyJw1VNDgTho2chipbVmuGqTuX1fCvVkLneChQkQrw8.png,5AyJw1,3,6,(-$649.4),-3.64 Sol,http://t.me/boliviantrades,https://x.com/_bolivian
30,Chefin,6Qs6joB349h7zu1z9xRgPgMSmpBYLDQb2wtAecY4LysH,https://cdn.kolscan.io/profiles/6Qs6joB349h7zu1z9xRgPgMSmpBYLDQb2wtAecY4LysH.png,6Qs6jo,44,74,(-$716.4),-4.02 Sol,https://t.me/ChefinAlpha,https://x.com/Chefin100x
30,Dutch,9vWutdTBs66hWkeCmxaLFpkKy4q5RSe8DsFjfdxj5yFA,https://cdn.kolscan.io/profiles/9vWutdTBs66hWkeCmxaLFpkKy4q5RSe8DsFjfdxj5yFA.png,9vWutd,78,160,(-$905.4),-5.08 Sol,,https://x.com/0xDutch_
30,JB,7dP8DmRka5rmQti4zEEDjdAyaQyvFsPkcXMjEKJucqCu,https://cdn.kolscan.io/profiles/7dP8DmRka5rmQti4zEEDjdAyaQyvFsPkcXMjEKJucqCu.png,7dP8Dm,97,56,(-$918.3),-5.15 Sol,,https://x.com/Jeetburner
30,TheDefiApe,ExKCuoAzJCgCVjU3CvNoL8vVrdESTWkx3ubj6rQXwQM4,https://cdn.kolscan.io/profiles/ExKCuoAzJCgCVjU3CvNoL8vVrdESTWkx3ubj6rQXwQM4.png,ExKCuo,0,7,"(-$1,365.2)",-7.66 Sol,https://t.me/DEFIAPEALERTS,https://x.com/TheDefiApe
30,ChartFu,7i7vHEv87bs135DuoJVKe9c7abentawA5ydfWcWc8iY2,https://cdn.kolscan.io/profiles/7i7vHEv87bs135DuoJVKe9c7abentawA5ydfWcWc8iY2.png,7i7vHE,3,10,"(-$1,644.8)",-9.23 Sol,,https://x.com/ChartFuMonkey
30,Oura,4WPTQA7BB4iRdrPhgNpJihGcxKh8T43gLjMn5PbEVfQw,https://cdn.kolscan.io/profiles/4WPTQA7BB4iRdrPhgNpJihGcxKh8T43gLjMn5PbEVfQw.png,4WPTQA,69,54,"(-$1,678.2)",-9.42 Sol,https://t.me/OuraEmergencyCalls,https://x.com/Oura456
30,Aroa,Aen6LKc7sGVPTyjMd5cu9B9XVjL7m9pnvAiP2ZNJC4GZ,https://cdn.kolscan.io/profiles/Aen6LKc7sGVPTyjMd5cu9B9XVjL7m9pnvAiP2ZNJC4GZ.png,Aen6LK,3,16,"(-$2,564.9)",-14.39 Sol,https://t.me/AroasJournal,https://x.com/AroaOnSol
30,Qtdegen,7tiRXPM4wwBMRMYzmywRAE6jveS3gDbNyxgRrEoU6RLA,https://cdn.kolscan.io/profiles/7tiRXPM4wwBMRMYzmywRAE6jveS3gDbNyxgRrEoU6RLA.png,7tiRXP,235,432,"(-$2,925.2)",-16.42 Sol,,https://x.com/qtdegen
30,Sabby,9K18MstUaXmSFSBoa9qDTqWTnYhTZqdgEhuKRTVRgh6g,https://cdn.kolscan.io/profiles/9K18MstUaXmSFSBoa9qDTqWTnYhTZqdgEhuKRTVRgh6g.png,9K18Ms,21,33,"(-$3,094.6)",-17.37 Sol,,https://x.com/sabby_eth
30,s0ber,Hq5TTULwwmDjGvzQukgujHQogZ5uFSCyYHpP756Uvyae,https://cdn.kolscan.io/profiles/Hq5TTULwwmDjGvzQukgujHQogZ5uFSCyYHpP756Uvyae.png,Hq5TTU,22,60,"(-$3,744.7)",-21.02 Sol,,https://x.com/whaIecrypto
30,Jordan,EAnB5151L8ejp3SM6haLgyv3snk6oqc8acKgWEg9T5J,https://cdn.kolscan.io/profiles/EAnB5151L8ejp3SM6haLgyv3snk6oqc8acKgWEg9T5J.png,EAnB51,33,68,"(-$4,121.6)",-23.13 Sol,,https://x.com/ohFrostyyy
30,Brox,7VBTpiiEjkwRbRGHJFUz6o5fWuhPFtAmy8JGhNqwHNnn,https://cdn.kolscan.io/profiles/7VBTpiiEjkwRbRGHJFUz6o5fWuhPFtAmy8JGhNqwHNnn.png,7VBTpi,13,15,"(-$4,597.9)",-25.80 Sol,https://t.me/broxcalls,https://x.com/ohbrox
30,jitter,7PuHVAKDZ96s9P5FAt2eEdE8EYKxy9iUhvaLaMFqfCyj,https://cdn.kolscan.io/profiles/7PuHVAKDZ96s9P5FAt2eEdE8EYKxy9iUhvaLaMFqfCyj.png,7PuHVA,316,373,"(-$5,122.4)",-28.75 Sol,,https://x.com/jitterxyz
30,sp,722tXm5uB5uuG2tC43uKHXQ7Pbyz75pTokEAJv9x5VTx,https://cdn.kolscan.io/profiles/722tXm5uB5uuG2tC43uKHXQ7Pbyz75pTokEAJv9x5VTx.png,722tXm,61,284,"(-$5,882.3)",-33.01 Sol,,https://x.com/SolanaPlays
30,Jerry,HKjuMsz7JMuiQhkZsAwqogPf1KwhwACZGMcTmmtesoWv,https://cdn.kolscan.io/profiles/HKjuMsz7JMuiQhkZsAwqogPf1KwhwACZGMcTmmtesoWv.png,HKjuMs,39,48,"(-$6,233.6)",-34.98 Sol,https://t.me/jerrycabal,https://x.com/chefjerrry
30,Red,7ABz8qEFZTHPkovMDsmQkm64DZWN5wRtU7LEtD2ShkQ6,https://cdn.kolscan.io/profiles/7ABz8qEFZTHPkovMDsmQkm64DZWN5wRtU7LEtD2ShkQ6.png,7ABz8q,109,218,"(-$6,766.2)",-37.97 Sol,https://t.me/yvlred,https://x.com/redwithbag
30,mog,EzLywbxhxsAiNc7C9EY8fa9qZNUrMkayozWfHu7hbPJD,https://cdn.kolscan.io/profiles/EzLywbxhxsAiNc7C9EY8fa9qZNUrMkayozWfHu7hbPJD.png,EzLywb,109,125,"(-$7,160.3)",-40.18 Sol,,https://x.com/10piecedawg
30,Jay,HwRnKq7RPtKHvX9wyHsc1zvfHtGjPQa5tyZtGtbvfXE,https://cdn.kolscan.io/profiles/HwRnKq7RPtKHvX9wyHsc1zvfHtGjPQa5tyZtGtbvfXE.png,HwRnKq,106,305,"(-$8,361.6)",-46.92 Sol,,https://x.com/BitBoyJay
30,Collectible,Ehqd8q5rAN8V7Y7EGxYm3Tp4KPQMTVWQtzjSSPP3Upg3,https://cdn.kolscan.io/profiles/Ehqd8q5rAN8V7Y7EGxYm3Tp4KPQMTVWQtzjSSPP3Upg3.png,Ehqd8q,2,18,"(-$10,655.0)",-59.79 Sol,,https://x.com/collectible
30,GVQ,2iJNcbQ7hjwLzcRqoo37xYaTPCRMHzfcdeUmNZHbFs55,https://cdn.kolscan.io/profiles/2iJNcbQ7hjwLzcRqoo37xYaTPCRMHzfcdeUmNZHbFs55.png,2iJNcb,162,374,"(-$11,021.5)",-61.85 Sol,,https://x.com/GVQ_xx
30,Midjet,8FaNi7XawZVC17sci13dHi2NeyNTQgjZyrBxwgyMEfj1,https://cdn.kolscan.io/profiles/8FaNi7XawZVC17sci13dHi2NeyNTQgjZyrBxwgyMEfj1.png,8FaNi7,2,5,"(-$11,675.6)",-65.52 Sol,,https://x.com/MidjetV2
30,Dolo,5wcc13mXoyqe6qh2iHH5GFknojoJ7y13ZPx9K4NXTuo3,https://cdn.kolscan.io/profiles/5wcc13mXoyqe6qh2iHH5GFknojoJ7y13ZPx9K4NXTuo3.png,5wcc13,7,42,"(-$13,440.4)",-75.43 Sol,https://t.me/DolosTradingDojo,https://x.com/doloxbt
30,Monarch,H9h6UV9cwWWogcTZ5gbzQ6Z3dYDNaiJ3mUWw3aGnE3Mc,https://cdn.kolscan.io/profiles/H9h6UV9cwWWogcTZ5gbzQ6Z3dYDNaiJ3mUWw3aGnE3Mc.png,H9h6UV,34,50,"(-$13,566.9)",-76.14 Sol,https://t.me/MonarchJournal,https://x.com/MonarchBTC
30,Nach,9jyqFiLnruggwNn4EQwBNFXwpbLM9hrA4hV59ytyAVVz,https://cdn.kolscan.io/profiles/9jyqFiLnruggwNn4EQwBNFXwpbLM9hrA4hV59ytyAVVz.png,9jyqFi,147,268,"(-$16,137.4)",-90.56 Sol,https://t.me/NarrativeNach,https://x.com/NachSOL
30,Jeets,D1H83ueSw5Nxy5okxH7VBfV4jRnqAK5Mm1tm3JAj3m5t,https://cdn.kolscan.io/profiles/D1H83ueSw5Nxy5okxH7VBfV4jRnqAK5Mm1tm3JAj3m5t.png,D1H83u,1,7,"(-$19,666.9)",-110.37 Sol,,https://x.com/ieatjeets
30,bandit,5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X,https://cdn.kolscan.io/profiles/5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X.png,5B79fM,756,1406,"(-$20,904.7)",-117.32 Sol,,https://x.com/bandeeeez
30,Daumen,8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,https://cdn.kolscan.io/profiles/8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5.png,8MaVa9,290,227,"(-$22,201.6)",-124.59 Sol,,https://x.com/daumeneth
30,Eric Cryptoman,EgnY4zmqXuaqodCLW366jjd2ecki6pvmMF74MkSxMFQW,https://cdn.kolscan.io/profiles/EgnY4zmqXuaqodCLW366jjd2ecki6pvmMF74MkSxMFQW.png,EgnY4z,1,9,"(-$25,945.3)",-145.60 Sol,https://t.me/Erics_Calls,https://x.com/EricCryptoman
30,Pain,J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa,https://cdn.kolscan.io/profiles/J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa.png,J6TDXv,151,256,"(-$32,370.6)",-181.66 Sol,https://t.me/PainCrypto69,https://x.com/PainCrypt0
30,Sue,AXwssg5NjQodKofcLV6ypJL4R5usvysYt9q7YVwjEgAH,https://cdn.kolscan.io/profiles/AXwssg5NjQodKofcLV6ypJL4R5usvysYt9q7YVwjEgAH.png,AXwssg,285,574,"(-$34,112.5)",-191.44 Sol,https://t.me/sue_degenjournal,https://x.com/sue_xbt
30,Solstice,GrD2umbfEBjQKFPDQvmmYNQ5eyRL9SAdWJj9FFMyeaDN,https://cdn.kolscan.io/profiles/GrD2umbfEBjQKFPDQvmmYNQ5eyRL9SAdWJj9FFMyeaDN.png,GrD2um,4,20,"(-$37,313.5)",-209.40 Sol,https://t.me/solsticesmoonshots,https://x.com/The__Solstice
30,Yenni,5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG,https://cdn.kolscan.io/profiles/5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG.png,5B52w1,27,78,"(-$41,394.5)",-232.30 Sol,,https://x.com/Yennii56
30,Dex,mW4PZB45isHmnjGkLpJvjKBzVS5NXzTJ8UDyug4gTsM,https://cdn.kolscan.io/profiles/mW4PZB45isHmnjGkLpJvjKBzVS5NXzTJ8UDyug4gTsM.png,mW4PZB,531,919,"(-$45,964.1)",-257.95 Sol,,https://x.com/igndex
30,Sweep,GP9PyTwGybX3q3tC5dMRKeuq8Dr15uPVvn3Z9fKbempH,https://cdn.kolscan.io/profiles/GP9PyTwGybX3q3tC5dMRKeuq8Dr15uPVvn3Z9fKbempH.png,GP9PyT,20,65,"(-$46,840.2)",-262.86 Sol,https://t.me/jsdao,https://x.com/0xSweep
30,Zyaf,F5TjPySiUJMdvqMZHnPP85Rc1vErDGV5FR5P2vdVm429,https://cdn.kolscan.io/profiles/F5TjPySiUJMdvqMZHnPP85Rc1vErDGV5FR5P2vdVm429.png,F5TjPy,302,510,"(-$54,422.6)",-305.41 Sol,https://t.me/zyafgambles,https://x.com/0xZyaf
30,Zinc,EBjXstFQBBnXVFEXouqGfUxQFmaEHu6KFbxrZQkGbjru,https://cdn.kolscan.io/profiles/EBjXstFQBBnXVFEXouqGfUxQFmaEHu6KFbxrZQkGbjru.png,EBjXst,69,216,"(-$63,151.0)",-354.40 Sol,https://t.me/zincalpha,https://x.com/zinceth
30,Gh0stee,2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9,https://cdn.kolscan.io/profiles/2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9.png,2kv8X2,259,622,"(-$76,805.9)",-431.03 Sol,,https://x.com/4GH0STEE
30,Gorilla Capital,DpNVrtA3ERfKzX4F8Pi2CVykdJJjoNxyY5QgoytAwD26,https://cdn.kolscan.io/profiles/DpNVrtA3ERfKzX4F8Pi2CVykdJJjoNxyY5QgoytAwD26.png,DpNVrt,377,628,"(-$76,813.0)",-431.07 Sol,https://t.me/gorillacapitalcooks,https://x.com/gorillacapsol
30,Profitier,Ci8HDz2LgqVeWiEasyb12EkUUcXum3CQbPLwExDBJiLu,https://cdn.kolscan.io/profiles/Ci8HDz2LgqVeWiEasyb12EkUUcXum3CQbPLwExDBJiLu.png,Ci8HDz,20,62,"(-$82,327.3)",-462.01 Sol,,https://x.com/profitierr
30,Jidn,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE,https://cdn.kolscan.io/profiles/3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE.png,3h65Mm,759,1358,"(-$87,699.9)",-492.16 Sol,https://t.me/JidnLosesMoney,https://x.com/jidn_w
30,Cooker,8deJ9xeUvXSJwicYptA9mHsU2rN2pDx37KWzkDkEXhU6,https://cdn.kolscan.io/profiles/8deJ9xeUvXSJwicYptA9mHsU2rN2pDx37KWzkDkEXhU6.png,8deJ9x,616,328,"(-$96,603.2)",-542.13 Sol,https://t.me/CookersCooks,https://x.com/CookerFlips
30,S,ApRnQN2HkbCn7W2WWiT2FEKvuKJp9LugRyAE1a9Hdz1,https://cdn.kolscan.io/profiles/ApRnQN2HkbCn7W2WWiT2FEKvuKJp9LugRyAE1a9Hdz1.png,ApRnQN,185,257,"(-$96,705.9)",-542.70 Sol,,https://x.com/runitbackghost
30,Nyhrox,87MZqjjJgpuFvaU8GyQJKbZGnCFFhX82qAjBGLRXPfcn,https://cdn.kolscan.io/profiles/87MZqjjJgpuFvaU8GyQJKbZGnCFFhX82qAjBGLRXPfcn.png,87MZqj,619,1136,"(-$139,807.3)",-784.58 Sol,,https://x.com/nyhrox
30,OGAntD,215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,https://cdn.kolscan.io/profiles/215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP.png,215nhc,204,284,"(-$243,029.6)","-1,363.86 Sol",,https://x.com/0GAntD
30,Pow,8zFZHuSRuDpuAR7J6FzwyF3vKNx4CVW3DFHJerQhc7Zd,https://cdn.kolscan.io/profiles/8zFZHuSRuDpuAR7J6FzwyF3vKNx4CVW3DFHJerQhc7Zd.png,8zFZHu,2,19,"(-$488,720.9)","-2,742.65 Sol",https://t.me/PowsGemCalls,https://x.com/traderpow
30,Ansem,AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm,https://cdn.kolscan.io/profiles/AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm.png,AVAZvH,8,47,"(-$916,703.7)","-5,144.45 Sol",,https://x.com/blknoiz06
